3119.112	59.01656	98.31339	217.1743	1	18.2057	0	78.2024	0
3119.237	59.05345	98.20259	216.8622	1	17.4225	0	78.9199	0
3119.362	59.00786	98.10627	216.6309	1	15.4119	0	80.7688	0
3119.487	59.0511	98.12776	216.7368	1	12.9344	1.1088	81.8148	0
3119.612	59.22091	98.24199	217.1602	1	10.9104	1.6992	82.8977	0
3119.737	59.46762	98.39516	217.756	1	10.187	1.6528	83.4018	0
3119.862	59.7407	98.54697	218.3934	1	10.4182	1.4363	83.2205	0
3119.987	59.98914	98.66718	218.9525	1	11.1292	1.1384	82.7348	0
3120.112	60.16532	98.74166	219.3409	1	11.8907	0.6476	82.4768	0
3120.237	60.21962	98.78295	219.5353	1	12.749	0.0618	82.2952	0
3120.362	60.18409	98.79989	219.629	1	13.5616	0	81.6579	0
3120.487	60.09657	98.78404	219.6453	1	14.2474	0	81.1022	0
3120.612	60.00195	98.73599	219.5891	1	15.0015	0	80.4689	0
3120.737	59.94665	98.67216	219.4542	1	16.0818	0	79.4971	0
3120.862	59.9797	98.67503	219.2419	1	16.9993	0	78.6235	0
3120.987	60.09008	98.84554	219.0759	1	17.3152	0	78.2523	0
3121.112	60.23993	99.18439	219.0943	1	17.0066	0	78.4219	0
3121.237	60.41056	99.66516	219.3894	1	16.3997	0	78.854	0
3121.362	60.59678	100.2399	219.9994	1	15.591	0	79.4532	0
3121.487	60.81282	100.8452	220.8905	1	14.7005	0	80.0978	0
3121.612	61.09883	101.3679	221.8664	1	14.048	0	80.4874	0
3121.737	61.43371	101.7294	222.6577	1	13.9559	0	80.3283	0
3121.862	61.77754	101.8848	223.1478	1	14.5685	0	79.5293	0
3121.987	62.08249	101.8306	223.2912	1	15.7054	0	78.3025	0
3122.112	62.30127	101.6079	223.1111	1	17.0533	0	76.9546	0
3122.237	62.39157	101.3331	222.7031	1	18.1246	0	75.9319	0
3122.362	62.37919	101.1512	222.2874	1	18.5551	0	75.5539	0
3122.487	62.31438	101.093	221.9878	1	17.9713	0	76.1402	0
3122.612	62.21774	101.1706	221.8386	1	16.5669	0	77.4926	0
3122.737	62.10638	101.3863	221.8271	1	14.6511	0	79.315	0
3122.862	61.99578	101.7368	221.8962	1	12.7179	0	81.1518	0
3122.987	61.8925	102.2162	221.9412	1	11.1797	0	82.6245	0
3123.112	61.80003	102.7421	221.9321	1	10.4435	0.0133	83.3435	0
3123.237	61.73426	103.286	221.916	1	10.9647	0.0952	82.7686	0
3123.362	61.70871	103.8189	221.9557	1	12.5847	0.0148	81.3485	0
3123.487	61.73026	104.2998	222.1138	1	14.5604	0.0526	79.4892	0
3123.612	61.79391	104.6319	222.4458	1	16.072	0.0948	78.0887	0
3123.737	61.82717	104.612	222.9035	1	17.0658	0.0103	77.2781	0
3123.862	61.76741	104.2076	223.3538	1	17.6961	0	76.7764	0
3123.987	61.58149	103.4501	223.7019	1	17.9197	0	76.7416	0
3124.112	61.26169	102.4269	223.874	1	17.6987	0	77.2	0
3124.237	60.82872	101.2717	223.8264	1	16.8444	0	78.2901	0
3124.362	60.35595	100.194	223.5482	1	15.3718	0	79.9534	0
3124.487	59.96055	99.36838	223.1993	1	13.6575	0	81.7933	0
3124.612	59.70964	98.86594	222.8977	1	12.5464	0	82.9439	0
3124.737	59.63138	98.70351	222.7211	1	11.9404	0	83.5019	0
3124.862	59.7206	98.85063	222.7112	1	11.2266	0	84.0582	0
3124.987	59.93673	99.23892	222.8658	1	10.3673	0	84.6873	0
